Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
867, 4.34807598100000003e+00, 5.90593662254313845e+00, 1.98567038550001240e-01, 5.58342177671952017e-03, 5.00250001920760951e+02, 1.22640367912494207e+03, 1.22631004710203570e+03, 2.38898166591386914e-05, 1.54858431076583147e-01, 7.87206397036433066e-04, 1.31992905119136417e-01, 3.18497958095381839e-01, 1.98567031166138525e-01, 1.38831095561854911e-01, 1.96801599259108395e-01, 9.03331823639524245e+00
868, 4.35204924499999990e+00, 5.91041583099346557e+00, 1.98013797148383047e-01, 5.63941983837231917e-03, 5.00250001920760837e+02, 1.22640369341504356e+03, 1.22631004089767157e+03, 2.39094368884161618e-05, 1.54538557462012699e-01, 7.87430398057790818e-04, 1.32359163420431469e-01, 3.18634186298370703e-01, 1.98013783982531000e-01, 1.38677042097019837e-01, 1.96857599514447729e-01, 9.00192461226367868e+00
869, 4.35619937099999976e+00, 5.91489503944379269e+00, 1.97457237058775936e-01, 5.67104502585112982e-03, 5.00250001920760951e+02, 1.22640370850453610e+03, 1.22631002926755309e+03, 2.39289647292462589e-05, 1.52623703610499067e-01, 7.87654570219096487e-04, 1.32672413285503776e-01, 3.18769898033272547e-01, 1.97457216822082282e-01, 1.38522705446589622e-01, 1.96913642554774060e-01, 8.94874798601140853e+00
870, 4.36020340199999978e+00, 5.91937424789411981e+00, 1.96897583434104378e-01, 5.67949985329994043e-03, 5.00250001920760951e+02, 1.22640372438729992e+03, 1.22631002066981955e+03, 2.39483463231943944e-05, 1.50894997032780698e-01, 7.87878916816619796e-04, 1.33134740492703574e-01, 3.18905097641449586e-01, 1.96897555060190355e-01, 1.38368087665105638e-01, 1.96969729204154592e-01, 8.88788666223880419e+00
871, 4.36426349899999977e+00, 5.92385345634444693e+00, 1.96335087770966865e-01, 5.66635424431385579e-03, 5.00250001920760837e+02, 1.22640374105721639e+03, 1.22631001929190256e+03, 2.39675306689294428e-05, 1.48724441661339107e-01, 7.88103463740108989e-04, 1.33543435550774164e-01, 3.19039789202487156e-01, 1.96335050397598992e-01, 1.38213191073110253e-01, 1.97025865935027217e-01, 8.86645046484031951e+00
872, 4.36825519699999987e+00, 5.92833266479477405e+00, 1.95770019427936287e-01, 5.63350791261426134e-03, 5.00250001920760894e+02, 1.22640375850815303e+03, 1.22631002345004231e+03, 2.39864704130047738e-05, 1.46048081104975441e-01, 7.88328258917859624e-04, 1.33895676393852692e-01, 3.19173976533391690e-01, 1.95769972367646400e-01, 1.38058018256287496e-01, 1.97082064729464906e-01, 8.79975252435110988e+00
873, 4.37241403899999970e+00, 5.93281187324510118e+00, 1.95218898046819467e-01, 5.58314627210611432e-03, 5.00250001920760951e+02, 1.22640377673396779e+03, 1.22631002775128400e+03, 2.40051225652847966e-05, 1.44087995559707416e-01, 7.88553366595703118e-04, 1.34189452165557332e-01, 3.19307663185060153e-01, 1.95218838329850819e-01, 1.37902572063511142e-01, 1.97138341648925880e-01, 8.71468604639953881e+00
874, 4.37633746900000009e+00, 5.93729108169542830e+00, 1.94685508781169164e-01, 5.51769090974855211e-03, 5.00250001920760837e+02, 1.22640379572850316e+03, 1.22631003745184489e+03, 2.40234491371472771e-05, 1.40303941101426854e-01, 7.88778857758856418e-04, 1.34432807410348021e-01, 3.19440852436879252e-01, 1.94685463140376241e-01, 1.37746855603994106e-01, 1.97194714439713981e-01, 8.66535175256781010e+00
875, 4.38035082800000009e+00, 5.94177029014575542e+00, 1.94148427590501105e-01, 5.43974577058159697e-03, 5.00250001920760894e+02, 1.22640381548558935e+03, 1.22631003422117828e+03, 2.40414176995390965e-05, 1.39551547300349882e-01, 7.89004798772244796e-04, 1.34964013823651474e-01, 3.19573547290737725e-01, 1.94148393561962396e-01, 1.37590872243890383e-01, 1.97251199693060930e-01, 8.61018039925349221e+00
876, 4.38426920800000008e+00, 5.94624949859608254e+00, 1.93607934251472324e-01, 5.38205225616961679e-03, 5.00250001920760951e+02, 1.22640383599903817e+03, 1.22631002805015737e+03, 2.40590018567768049e-05, 1.46303999719768318e-01, 7.89231240629427780e-04, 1.35446529076924532e-01, 3.19705750465886285e-01, 1.93607909632422304e-01, 1.37434625602742166e-01, 1.97307810157356850e-01, 8.80714886623163196e+00
877, 4.38821283600000012e+00, 5.95072870704640966e+00, 1.93064333900861834e-01, 5.46988614376926752e-03, 5.00250001920760894e+02, 1.22640385726264412e+03, 1.22631002113072600e+03, 2.40761816309911290e-05, 1.51633014023458940e-01, 7.89458211017709317e-04, 1.35876416284858109e-01, 3.19837464395920701e-01, 1.93064316755649362e-01, 1.37278119550147432e-01, 1.97364552754427519e-01, 8.95698004264343872e+00
878, 4.39216946799999963e+00, 5.95520791549673678e+00, 1.92517945566123699e-01, 5.56169754229946314e-03, 5.00250001920760951e+02, 1.22640387927018674e+03, 1.22631001716949277e+03, 2.40929437515685820e-05, 1.55404043914004475e-01, 7.89685710786183965e-04, 1.36250489003246322e-01, 3.19968691228728230e-01, 1.92517934220509723e-01, 1.37121358202934196e-01, 1.97421427696545804e-01, 9.05818648359209888e+00
879, 4.39612214299999948e+00, 5.95968712394706390e+00, 1.91969089514380353e-01, 5.62813304976848665e-03, 5.00250001920761065e+02, 1.22640390201542550e+03, 1.22631001559970241e+03, 2.41092818439980259e-05, 1.57525760851178226e-01, 7.89913715488623153e-04, 1.36566382555046217e-01, 3.20099432829672237e-01, 1.91969082538484853e-01, 1.36964345922986314e-01, 1.97478428872155748e-01, 9.10986868722303456e+00
880, 4.40003055499999984e+00, 5.96416633239739102e+00, 1.91418074259034510e-01, 5.66981823004555907e-03, 5.00250001920760724e+02, 1.22640392549210674e+03, 1.22631000484590368e+03, 2.41251965132441473e-05, 1.57953239839362602e-01, 7.90142181659437247e-04, 1.36933375196519852e-01, 3.20229690787646237e-01, 1.91418070440309673e-01, 1.36807087315709119e-01, 1.97535545414859542e-01, 9.11172712798674134e+00
881, 4.40405220999999969e+00, 5.96864554084771815e+00, 1.90865184079554079e-01, 5.68778501465775754e-03, 5.00250001920761065e+02, 1.22640394969395948e+03, 1.22630999486146084e+03, 2.41406953181111961e-05, 1.56847767038425373e-01, 7.90371056572430767e-04, 1.37375206796088972e-01, 3.20359466423100592e-01, 1.90865182387857546e-01, 1.36649587228981573e-01, 1.97592764143107696e-01, 9.06406521903331708e+00
882, 4.40816987399999949e+00, 5.97312474929804527e+00, 1.90310667860845828e-01, 5.68344516221891069e-03, 5.00250001920761065e+02, 1.22640397461470207e+03, 1.22630998826095720e+03, 2.41557926349279129e-05, 1.54168792814146249e-01, 7.90600289599904956e-04, 1.37762529846875148e-01, 3.20488760796779071e-01, 1.90310667407986467e-01, 1.36491850752336080e-01, 1.97650072399976229e-01, 9.01111126536929419e+00
883, 4.41220541499999985e+00, 5.97760395774837239e+00, 1.89754729949510786e-01, 5.65855607578844531e-03, 5.00250001920760951e+02, 1.22640400024804262e+03, 1.22630998106004677e+03, 2.41705094111319877e-05, 1.52576213535938393e-01, 7.90829843040657195e-04, 1.38093884635517777e-01, 3.20617574717795784e-01, 1.89754729945605577e-01, 1.36333883216056384e-01, 1.97707460760164044e-01, 8.96672911237073578e+00
884, 4.41609618299999962e+00, 5.98208316619869951e+00, 1.89197523565974718e-01, 5.61517978519749522e-03, 5.00250001920760951e+02, 1.22640402658768016e+03, 1.22630998111849362e+03, 2.41848728117924460e-05, 1.49245852874827889e-01, 7.91059700445574253e-04, 1.38416188463208439e-01, 3.20745908749848929e-01, 1.89197523274720197e-01, 1.36175690189910631e-01, 1.97764925111393458e-01, 8.91423755020413111e+00
885, 4.41996312699999994e+00, 5.98656237464902663e+00, 1.88639147118914385e-01, 5.55563605148117097e-03, 5.00250001920761179e+02, 1.22640405362731371e+03, 1.22630998424515769e+03, 2.41989157646152598e-05, 1.47216897160704518e-01, 7.91289870985070884e-04, 1.38978096604731288e-01, 3.20873763214718943e-01, 1.88639145813591674e-01, 1.36017277481280036e-01, 1.97822467746267605e-01, 8.82358848419817932e+00
886, 4.42383927799999999e+00, 5.99104158309935375e+00, 1.88079643558885734e-01, 5.48245067765327013e-03, 5.00250001920760837e+02, 1.22640408136064184e+03, 1.22630999477806972e+03, 2.42126764113868742e-05, 1.43617359508983772e-01, 7.91520389156419313e-04, 1.39492151359934841e-01, 3.21001138192726798e-01, 1.88079640480706634e-01, 1.35858651132570257e-01, 1.97880097289104745e-01, 8.77001319645436084e+00
887, 4.42770036100000031e+00, 5.99552079154968087e+00, 1.87519002699624626e-01, 5.40331511588564191e-03, 5.00250001920760837e+02, 1.22640410978136788e+03, 1.22630999747799001e+03, 2.42261974760038260e-05, 1.43521131864782853e-01, 7.91751309968538944e-04, 1.39954872757994259e-01, 3.21128033520379441e-01, 1.87518997019953088e-01, 1.35699817417884477e-01, 1.97937827492134510e-01, 8.67996728931260542e+00
888, 4.43165070199999978e+00, 6.00000000000000799e+00, 1.86957166245057288e-01, 5.43059035490947063e-03, 5.00250001920760781e+02, 1.22640413888320359e+03, 1.22630999655544656e+03, 2.42395255611339731e-05, 1.44235354049301573e-01, 7.91982700510553530e-04, 1.40363567111724458e-01, 3.21254448785929403e-01, 1.86957157033093513e-01, 1.35540782839059681e-01, 1.97995675127638326e-01, 8.74577136348965212e+00
889, 4.48839821899999958e+00, 6.00446428571429358e+00, 1.86395907998015781e-01, 5.53338642948303545e-03, 5.00250001920760837e+02, 1.22640416855958483e+03, 1.22630999119989110e+03, 2.42526628899316510e-05, 1.50677169910765157e-01, 7.92213719313685600e-04, 1.40715275653489846e-01, 3.21379964528065554e-01, 1.86395894212237595e-01, 1.35382084864409530e-01, 1.98053429828421251e-01, 8.92998947072010374e+00
890, 4.49272574799999980e+00, 6.00890864158164018e+00, 1.85835737710390275e-01, 5.61053706490623281e-03, 5.00250001920760496e+02, 1.22640419876324881e+03, 1.22630999233554166e+03, 2.42656444246562723e-05, 1.55639108094961426e-01, 7.92444027349946205e-04, 1.41009223792018301e-01, 3.21504444619731433e-01, 1.85835718185240223e-01, 1.35223910526882041e-01, 1.98111006837486531e-01, 9.06663700501325387e+00
891, 4.49672782599999987e+00, 6.01333315657457934e+00, 1.85276513227026651e-01, 5.66280201041302264e-03, 5.00250001920760951e+02, 1.22640422947992283e+03, 1.22630998683345979e+03, 2.42785240188361869e-05, 1.59019992341006389e-01, 7.92673625348727044e-04, 1.41245947987040155e-01, 3.21627896765544152e-01, 1.85276486668651347e-01, 1.35066266072146751e-01, 1.98168406337181524e-01, 9.15505624513922278e+00
892, 4.50072524399999985e+00, 6.01775767156751851e+00, 1.84715589068241981e-01, 5.69140608608030910e-03, 5.00250001920761065e+02, 1.22640426083697116e+03, 1.22630997517547166e+03, 2.42914198063301964e-05, 1.60767888743601733e-01, 7.92903770864613429e-04, 1.41645217776790622e-01, 3.21750876406033726e-01, 1.84715554023822781e-01, 1.34908452953766689e-01, 1.98225942716153514e-01, 9.19525394682734998e+00
893, 4.50478338799999989e+00, 6.02218218656045767e+00, 1.84152816473514114e-01, 5.69754197537950587e-03, 5.00250001920760894e+02, 1.22640429282842501e+03, 1.22630996614890955e+03, 2.43043887174382390e-05, 1.60849664111742230e-01, 7.93134625211119665e-04, 1.42070473328601510e-01, 3.21873381944435377e-01, 1.84152771370700380e-01, 1.34750478527587980e-01, 1.98283656302780054e-01, 9.18708380477822573e+00
894, 4.50881022200000015e+00, 6.02660670155339684e+00, 1.83613461899435920e-01, 5.68274056622032793e-03, 5.00250001920760837e+02, 1.22640432544838268e+03, 1.22630995975864244e+03, 2.43174819166107884e-05, 1.59277040623241606e-01, 7.93366215309370478e-04, 1.42508255336050438e-01, 3.21995411506698637e-01, 1.83613401081550498e-01, 1.34592350296960261e-01, 1.98341553827342559e-01, 9.13095561342821682e+00
895, 4.51274105599999942e+00, 6.03103121654633600e+00, 1.83073409060658915e-01, 5.64883936416409656e-03, 5.00250001920761008e+02, 1.22640435869098928e+03, 1.22630995435571322e+03, 2.43307466324180442e-05, 1.56372025251502872e-01, 7.93598476890516294e-04, 1.42974902937589854e-01, 3.22116962964293985e-01, 1.83073358124621638e-01, 1.34434075928144020e-01, 1.98399619222628831e-01, 9.07123088798193500e+00
896, 4.51681264399999982e+00, 6.03545573153927517e+00, 1.82531742090632054e-01, 5.59794391266463069e-03, 5.00250001920760837e+02, 1.22640439255043884e+03, 1.22630994938512799e+03, 2.43442279687607300e-05, 1.53888652098855883e-01, 7.93831310006329468e-04, 1.43530269365188035e-01, 3.22238033958100745e-01, 1.82531700542722081e-01, 1.34275663265118861e-01, 1.98457827501582362e-01, 9.02903469560996186e+00
897, 4.52086018699999936e+00, 6.03988024653221434e+00, 1.81988323627224446e-01, 5.53238244272886634e-03, 5.00250001920761179e+02, 1.22640442702096516e+03, 1.22630995190260273e+03, 2.43579689103573696e-05, 1.51009204926165874e-01, 7.94064609707878836e-04, 1.44040951545507750e-01, 3.22358621915397825e-01, 1.81988290874064540e-01, 1.34117120333256373e-01, 1.98516152426969683e-01, 8.94222585596083874e+00
898, 4.52486811599999950e+00, 6.04430476152515350e+00, 1.81443006876562146e-01, 5.45465583641627054e-03, 5.00250001920761179e+02, 1.22640446209685024e+03, 1.22630995335423358e+03, 2.43720094250781222e-05, 1.48120378537598407e-01, 7.94298279993011663e-04, 1.44504157760491442e-01, 3.22478724062855604e-01, 1.81442982190393787e-01, 1.33958455336666060e-01, 1.98574569998252959e-01, 8.90579632349907158e+00
899, 4.52890047999999990e+00, 6.04872927651809267e+00, 1.80895644947928425e-01, 5.42630425144441982e-03, 5.00250001920760837e+02, 1.22640449777243020e+03, 1.22630996021572764e+03, 2.43863856260416513e-05, 1.48714496020283277e-01, 7.94532241655489702e-04, 1.44917651238345685e-01, 3.22598337438045168e-01, 1.80895627445025631e-01, 1.33799676653719196e-01, 1.98633060413872520e-01, 8.84314761068975486e+00
900, 4.53279880299999949e+00, 6.05315379151103183e+00, 1.80346099620234568e-01, 5.48452418631741739e-03, 5.00250001920760837e+02, 1.22640453404209165e+03, 1.22630996689759468e+03, 2.44011292549322771e-05, 1.49324625558884955e-01, 7.94766438351340171e-04, 1.45279767371392782e-01, 3.22717458899905385e-01, 1.80346088253795722e-01, 1.33640792832462191e-01, 1.98691609587834772e-01, 8.77069853052550918e+00
901, 4.53675957299999943e+00, 6.05757830650397100e+00, 1.79794249309487231e-01, 5.57637810342292116e-03, 5.00250001920761065e+02, 1.22640457090028167e+03, 1.22630996578835834e+03, 2.44162673688893318e-05, 1.49850066026329998e-01, 7.95000841170354858e-04, 1.45589416771894242e-01, 3.22836085137624518e-01, 1.79794242877286403e-01, 1.33481812586113802e-01, 1.98750210292588603e-01, 8.83261112300642282e+00
902, 4.54078490399999968e+00, 6.06200282149691017e+00, 1.79239996004920188e-01, 5.64345781891971172e-03, 5.00250001920761179e+02, 1.22640460834149849e+03, 1.22630996563102894e+03, 2.44318221148371006e-05, 1.53561871736716621e-01, 7.95235450901829043e-04, 1.45920910728966985e-01, 3.22954212677307340e-01, 1.79239993170927592e-01, 1.33322744788470560e-01, 1.98808862725457669e-01, 9.01333619125331253e+00
903, 4.54469632200000007e+00, 6.06642733648984933e+00, 1.78683271001288363e-01, 5.68633125667019484e-03, 5.00250001920761008e+02, 1.22640464636030401e+03, 1.22630995268231709e+03, 2.44478105722054984e-05, 1.58535683913965914e-01, 7.95470297415842766e-04, 1.46457306055211040e-01, 3.23071837886091617e-01, 1.78683270329467625e-01, 1.33163598469089317e-01, 1.98867574353960713e-01, 9.14800673998915137e+00
904, 4.54874421600000023e+00, 6.07085185148278850e+00, 1.78124039342136387e-01, 5.70595249916439583e-03, 5.00250001920760837e+02, 1.22640468495131199e+03, 1.22630993382740644e+03, 2.44642446840436444e-05, 1.61944739780071456e-01, 7.95705436072651146e-04, 1.46946822855462372e-01, 3.23188956973689490e-01, 1.78124039339821183e-01, 1.33004382808203342e-01, 1.98926359018162746e-01, 9.23537618631818447e+00
905, 4.55266323699999997e+00, 6.07527636647572766e+00, 1.77562302970043023e-01, 5.70363802513941358e-03, 5.00250001920760837e+02, 1.22640472410919620e+03, 1.22630991622480656e+03, 2.44811312857264459e-05, 1.63711159951392793e-01, 7.95940941462299368e-04, 1.47386898616306494e-01, 3.23305565991632682e-01, 1.77562302137764055e-01, 1.32845107131396301e-01, 1.98985235365574858e-01, 9.27474091485619923e+00
906, 4.55662902699999961e+00, 6.07970088146866683e+00, 1.76998102640499894e-01, 5.68103584894771863e-03, 5.00250001920760837e+02, 1.22640476382868542e+03, 1.22630990330541044e+03, 2.44984722242709626e-05, 1.63801077984857990e-01, 7.96176899036345588e-04, 1.47775545508470829e-01, 3.23421660830707558e-01, 1.76998099524903224e-01, 1.32685780904041567e-01, 1.99044224759086313e-01, 9.26594929146608592e+00
907, 4.56056018099999960e+00, 6.08412539646160599e+00, 1.76431518695061740e-01, 5.64008826502521675e-03, 5.00250001920760724e+02, 1.22640480410456075e+03, 1.22630989162007904e+03, 2.45162645560371288e-05, 1.62225533939345801e-01, 7.96413395369225470e-04, 1.48111362198605906e-01, 3.23537237217280171e-01, 1.76431511941603253e-01, 1.32526413725536973e-01, 1.99103348842306294e-01, 9.20940281581302855e+00
908, 4.56452772399999951e+00, 6.08964271335039165e+00, 1.75722035107306690e-01, 5.56647840056920338e-03, 5.00250001920760724e+02, 1.22640485510023336e+03, 1.22630987574417213e+03, 2.45389830944544365e-05, 1.58617347810739467e-01, 7.96717960926297147e-04, 1.48683905349021761e-01, 3.23680628961861727e-01, 1.75722022129710581e-01, 1.32327644797988225e-01, 1.99179490231574385e-01, 9.12950117068326250e+00
909, 4.56851144699999967e+00, 6.09516003023917730e+00, 1.75009463541776988e-01, 5.47211159026062682e-03, 5.00250001920760951e+02, 1.22640490694349683e+03, 1.22630987401901029e+03, 2.45622873556448532e-05, 1.55288255909344891e-01, 7.97028621623428052e-04, 1.49268712361634193e-01, 3.23823199432520803e-01, 1.75009442827522621e-01, 1.32128847256764131e-01, 1.99257155405857200e-01, 9.05464525743397175e+00
910, 4.57252026699999981e+00, 6.10067734712796295e+00, 1.74294084815840689e-01, 5.40870986922327868e-03, 5.00250001920760837e+02, 1.22640495962424370e+03, 1.22630987737412534e+03, 2.45862062184273828e-05, 1.52839793254458622e-01, 7.97339406892372433e-04, 1.49781326579541491e-01, 3.23964937324699553e-01, 1.74294055338383436e-01, 1.31930038456560289e-01, 1.99334851723093121e-01, 9.00814034806438357e+00
911, 4.57645643099999955e+00, 6.10619466401674860e+00, 1.73576334408707428e-01, 5.53322511462578034e-03, 5.00250001920760951e+02, 1.22640501313264986e+03, 1.22630989155992506e+03, 2.46107376777032405e-05, 1.53934571565937206e-01, 7.97647663403910543e-04, 1.50218816578962272e-01, 3.24105832328390797e-01, 1.73576295677510539e-01, 1.31731237527486139e-01, 1.99411915850977561e-01, 8.93203962420153985e+00
912, 4.58035893200000022e+00, 6.11171198090553425e+00, 1.72856767390519084e-01, 5.63289304191813469e-03, 5.00250001920760724e+02, 1.22640506745917355e+03, 1.22630990491797343e+03, 2.46358348970175966e-05, 1.54922647373651107e-01, 7.97953091116277726e-04, 1.50845023752189583e-01, 3.24245874421988656e-01, 1.72856719454393709e-01, 1.31532464551473105e-01, 1.99488272779069303e-01, 8.86287124574291951e+00
